"Amrjr","‘Play without any pressure’: What Neeraj Chopra told the Shafali Varma-led Indian U-19 team ahead of the T20 World Cup final","The Tokyo Olympics champion talked about his journey with the Indian women’s U-19 team and urged them to remain grounded","https://indianexpress.com/article/sports/cricket/play-without-any-pressure-what-neeraj-chopra-told-the-shafali-varma-led-indian-u-19-team-ahead-of-the-t20-world-cup-final/","sports","LIKED","Sat Nov 30 20:20:18 IST 2024"
"Amrjr","Inter title hopes fade with more misery in Bologna","Simone Inzaghi's team are second in the standings on 47 points from 24 matches, 18 behind leaders Napoli who beat Empoli 2-0 on Saturday.","https://indianexpress.com/article/sports/football/inter-title-hopes-fade-with-more-misery-in-bologna-8468026/","sports","IGNORED","Sat Nov 30 20:20:20 IST 2024"
"Amrjr","India vs Australia: How misreading the pitch resulted in Australian batsmen making the wrong choice of shot – the sweep and slog sweep","IND vs AUS: S Sriram, former assistant coach of Australia, and Amol Muzumdar, a former consultant to South Africa, detail why Australian batsmen collapsed and how they can recover","https://indianexpress.com/article/sports/cricket/ind-vs-aus-how-misreading-pitch-resulted-australian-batsmen-making-wrong-choice-8466474/","sports","LIKED","Sat Nov 30 20:20:23 IST 2024"
"jb2","Anil Kapoor says Bobby Deol’s casting in Animal is a ‘masterstroke’, calls Ranbir Kapoor a ‘part of the family’","Anil Kapoor praised the casting choices of Sandeep Reddy Vanga for Animal.","https://indianexpress.com/article/entertainment/bollywood/anil-kapoor-bobby-deol-casting-animal-masterstroke-ranbir-kapoor-part-of-the-family-9044556/","entertainment","LIKED","Sat Nov 30 20:54:05 IST 2024"
"jb2","Orry shares selfie with Salman Khan, watch Bigg Boss 17 leaked promo confirming him as a new wildcard contestant","Orhan Awatramani shared selfies with Salman Khan from Bigg Booss 17 stage.","https://indianexpress.com/article/entertainment/television/orry-shares-selfie-with-salman-khan-watch-bigg-boss-17-leaked-promo-confirming-him-as-a-new-wildcard-contestant-9040258/","entertainment","LIKED","Sat Nov 30 20:54:07 IST 2024"
"jb2","Priyanka Chopra, Nick Jonas attend special puja in LA for daughter Malti Marie’s 2nd birthday: ‘My miracle’. Watch","Priyanka Chopra and Nick Jonas took blessing at a temple as daughter Malti Marie Chopra Jonas turned two.","https://indianexpress.com/article/entertainment/bollywood/priyanka-chopra-nick-jonas-attend-special-puja-in-la-for-daughter-malti-maries-2nd-birthday-my-miracle-watch-9114862/","entertainment","LIKED","Sat Nov 30 20:54:08 IST 2024"
"jb2","Thadavu movie review: Beena R Chandran, PP Subramanian and MN Anitha are brilliant in memorable watch","Just like CK Raghavan in Munnariyippu and Brooks Hatlen in The Shawshank Redemption, for Geetha in Fazil Razak's Thadavu, life in the outside world is an unjust sentence she has been burdened with.","https://indianexpress.com/article/entertainment/movie-review/thadavu-movie-review-beena-r-chandran-pp-subramanian-and-mn-anitha-are-brilliant-in-memorable-watch-9070743/","entertainment","SKIPPED","Sat Nov 30 20:54:14 IST 2024"
"jb2","Bhagyashree recalls shooting for Maine Pyar Kiya posters with Salman Khan when she was 5 months pregnant: ‘He said you have gotten fat after marriage’","Bhagyashree said that she was shooting for the posters of Maine Pyar Kiya when she was five months pregnant.","https://indianexpress.com/article/entertainment/bollywood/bhagyashree-maine-pyar-kiya-salman-khan-5-months-pregnant-fat-after-marriage-9078676/","entertainment","LIKED","Sat Nov 30 20:54:20 IST 2024"
"Amrjr","Oil markets in highly turbulent situation, says Minister Puri on petrol, diesel price cut","Three state-owned fuel retailers -- Indian Oil Corporation Ltd (IOCL), Bharat Petroleum Corporation Ltd (BPCL) and Hindustan Petroleum Corporation Ltd (HPCL) -- which control roughly 90 per cent of the market, have kept petrol and diesel prices on freeze for a record 21 month in a row.","https://indianexpress.com/article/business/oil-markets-minister-puri-petrol-diesel-price-cut-9094079/","business","SKIPPED","Fri Dec 06 05:53:59 IST 2024"
"Amrjr","DGCA gives nod to Go First flight resumption plan, but with riders","These agritech services include AI-based advisories, soil testing, produce quality testing and e-commerce -- all in the project's pilot phase.","https://indianexpress.com/article/business/economy/wef-india-agri-sector-new-highs-ai-emerging-technologies-8852524/","business","LIKED","Fri Dec 06 05:54:00 IST 2024"
